id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16,land.use.hist,obs.year,site.type,hydrology,mngm.type,rest.age,fdis.abu.oek.f,cwm.abu.oek.f,fdis.pres.oek.f,cwm.pres.oek.f,cwm.abu.oek.f.site,cwm.pres.oek.f.site,fdis.abu.oek.l,cwm.abu.oek.l,fdis.pres.oek.l,cwm.pres.oek.l,cwm.abu.oek.l.site,cwm.pres.oek.l.site,fdis.abu.sla,fric.abu.sla,feve.abu.sla,cwm.abu.sla,fdis.pres.sla,fric.pres.sla,feve.pres.sla,cwm.pres.sla,fdis.abu.height,fric.abu.height,feve.abu.height,cwm.abu.height,fdis.pres.height,fric.pres.height,feve.pres.height,cwm.pres.height,fdis.abu.seedmass,fric.abu.seedmass,feve.abu.seedmass,cwm.abu.seedmass,fdis.pres.seedmass,fric.pres.seedmass,feve.pres.seedmass,cwm.pres.seedmass
S_KRT_A2,S_KRT,south,686,Western European broadleaf forests,437.6799927,11.61319851,48.43912991,R,R1A,grassland,2023,restored,dry,both,13,0.29,5,0.51,4.5,4.2075,4.1375,0.63,6.75,0.57,7,7.235,7.1575,1.34,5.47,1.34,215.77,1.42,5.47,1.82,215.13,1.63,23.13,1.29,0.47,1.71,23.13,1.55,0.48,1.34869,65.65601,1.14767,0.00361,1.86244,65.65601,1.6964,0.00371
S_KRT_A3,S_KRT,south,686,Western European broadleaf forests,437.6799927,11.61319851,48.43912991,R22,R1A,grassland,2023,restored,dry,both,13,0.48,3.92,0.41,4.25,4.2075,4.1375,0.55,7.57,0.58,7.15,7.235,7.1575,1.39,21.7,1.52,236.13,1.75,21.7,1.74,225.55,1.6,52.12,1.53,0.5,1.82,52.12,1.63,0.4,1.49483,39.31635,1.36501,0.00204,1.81254,39.31635,1.76496,0.00149
S_KRT_A4,S_KRT,south,686,Western European broadleaf forests,437.6799927,11.61319851,48.43912991,R1A,R1A,grassland,2023,restored,dry,both,13,0.51,3.92,0.55,3.91,4.2075,4.1375,0.62,7.27,0.58,7.2,7.235,7.1575,1.93,20.25,1.22,176.14,1.8,20.25,1.79,202.38,1.58,20.01,1.28,0.26,1.76,20.01,1.85,0.32,1.73367,13.75422,1.28647,0.00183,1.65569,13.75422,1.8443,0.00122
S_LAP_A1,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,R22,R,grassland,2023,restored,fresh,mowing,NA,0.36,5.39,0.37,5.74,5.285,5.405,0.62,6.76,0.61,6.86,6.9,7.0975,1.34,5.76,1.41,260.95,1.49,5.76,1.76,268.42,1.51,24.26,1.13,0.72,1.83,24.26,1.73,0.54,1.81568,92.77003,1.44937,0.00236,2.28837,92.77003,1.83026,0.00309
S_LAP_A2,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,R,R,grassland,2023,restored,fresh,mowing,NA,0.23,5.78,0.44,5.55,5.285,5.405,0.42,7,0.45,7.09,6.9,7.0975,1.17,5.42,1.6,279.26,1.47,5.42,1.87,278.61,1.32,4.84,1.34,0.88,1.46,4.84,2,0.67,1.95671,19.33836,1.47751,2.50E-04,2.14458,19.33836,1.85672,0.00263
S_LAP_A3,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,R,R,grassland,2023,restored,fresh,mowing,NA,0.42,5.46,0.46,5.4,5.285,5.405,0.41,6.8,0.69,7.35,6.9,7.0975,1.26,13.22,1.31,254.28,1.63,13.22,1.86,252.33,1.26,4.84,1.24,0.73,1.41,4.84,2.03,0.68,1.73109,92.77003,1.31956,0.00144,2.23925,92.77003,1.76894,0.00296
S_LAP_A4,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,V15,R,grassland,2023,restored,fresh,mowing,NA,0.31,4.51,0.38,4.93,5.285,5.405,0.63,7.04,0.67,7.09,6.9,7.0975,1.64,25.19,1.31,253.56,1.76,25.19,1.89,253.98,1.93,23.69,1.55,0.39,1.73,23.69,1.83,0.49,2.37374,38.64477,1.49775,7.90E-04,1.96845,38.64477,1.7977,0.0013
S_LPI_A1,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,R1A,R,arable land,2023,restored,dry,mowing,NA,0.35,3.84,0.28,4,4.0975,4.2575,0.72,7.45,0.77,7.08,7.0825,7.03,1.58,6.27,1.71,200.82,1.51,6.27,1.94,205.28,1.55,10.93,1.37,0.38,1.67,10.93,1.9,0.35,1.60677,17.03133,1.45334,0.00206,1.8533,17.03133,1.99481,0.00112
S_LPI_A2,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,R22,R,arable land,2023,restored,dry,mowing,NA,0.34,4.26,0.44,4.5,4.0975,4.2575,0.45,6.97,0.45,6.97,7.0825,7.03,1.6,10.3,1.4,234.44,1.6,10.3,1.96,224.87,1.61,43.18,1.51,0.47,1.79,43.18,1.72,0.46,1.57585,26.42342,1.57666,0.00178,1.79074,26.42342,1.82382,0.00134
S_LPI_A3,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,R,R,arable land,2023,restored,dry,mowing,NA,0.32,4.21,0.41,4.26,4.0975,4.2575,0.41,6.94,0.55,7.05,7.0825,7.03,1.59,8.1,1.47,222.52,1.57,8.1,1.89,217.05,1.49,48.44,1.44,0.45,1.82,48.44,1.79,0.41,1.64725,19.04631,1.6966,0.00178,1.75609,19.04631,1.88291,0.00104
S_LPI_A4,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,R1A,R,arable land,2023,restored,dry,mowing,NA,0.36,4.08,0.41,4.27,4.0975,4.2575,0.54,6.97,0.63,7.02,7.0825,7.03,1.66,8.74,1.57,216.49,1.66,8.74,1.96,220.38,1.51,48.44,1.39,0.4,1.77,48.44,1.8,0.4,1.45643,19.04631,1.39734,0.00249,1.84888,19.04631,1.92026,9.50E-04
S_MAS_A1,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,R,R,grassland,2023,restored,moist,mowing,NA,0.81,7.22,0.59,6.16,5.7575,6.0125,0.38,6.94,0.59,6.79,7.19,6.8425,1.9,8.28,1.8,207.49,1.63,8.28,1.93,226.94,1.58,7.56,1.46,0.55,1.55,7.56,1.98,0.47,1.37195,27.36802,1.52592,0.00105,1.74303,27.36802,1.68719,0.0013
S_MAS_A2,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,R,R,grassland,2023,restored,moist,mowing,NA,0.54,5.42,0.48,6.16,5.7575,6.0125,0.57,7.13,0.55,6.78,7.19,6.8425,1.64,8.76,1.29,237.16,1.59,8.76,1.9,241.97,1.6,16.04,1.25,0.56,1.69,16.04,1.72,0.53,1.61002,77.09859,1.46719,0.00188,1.90523,77.09859,1.56194,0.00177
S_MAS_A3,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,R,R,grassland,2023,restored,moist,mowing,NA,0.59,4.86,0.57,6.08,5.7575,6.0125,0.52,7.62,0.45,7,7.19,6.8425,1.43,8.28,1.53,212.86,1.54,8.28,1.93,235.58,1.43,11.08,1.55,0.5,1.56,11.08,1.79,0.54,1.44851,27.36802,1.41463,0.00373,1.77952,27.36802,1.74274,0.00166
S_MAS_A4,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,R22,R,grassland,2023,restored,moist,mowing,NA,0.41,5.53,0.53,5.65,5.7575,6.0125,0.62,7.07,0.65,6.8,7.19,6.8425,1.48,7.72,1.72,248.98,1.52,7.72,1.82,243.31,1.66,12.43,1.57,0.52,1.68,12.43,1.76,0.5,1.48246,26.72425,1.53652,0.00152,1.68354,26.72425,1.61768,0.00119
S_MBM_A1,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,R1A,R1A,arable land,2022,restored,moist,mowing,15,0.24,3.72,0.33,3.72,5.15,4.8725,0.49,7.42,0.57,7.47,7.0425,7.18,1.68,7.44,1.52,200.65,1.66,7.44,1.84,211.48,1.5,16.8,1.56,0.35,1.7,16.8,1.76,0.38,1.81114,90.03656,1.36145,0.0011,1.84357,90.03656,1.58805,0.00142
S_MBM_A2,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,R1A,R1A,arable land,2022,restored,moist,mowing,15,0.18,3.84,0.3,3.89,5.15,4.8725,0.35,6.99,0.42,7.21,7.0425,7.18,1.51,7.44,1.44,219.38,1.69,7.44,1.96,207.44,1.43,16.8,1.41,0.4,1.77,16.8,1.83,0.37,1.71025,13.75422,1.70471,0.00154,1.58331,13.75422,1.69654,0.00146
S_MBM_A3,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,R1A,R1A,arable land,2022,restored,moist,mowing,15,0.73,5.58,0.63,5.13,5.15,4.8725,0.46,6.8,0.38,7.12,7.0425,7.18,1.45,6.57,1.77,217.19,1.53,6.57,1.89,222.76,1.43,21.89,1.39,0.58,1.6,21.89,1.69,0.51,1.64355,114.20122,1.52646,0.00119,2.11248,114.20122,1.61643,0.0015
S_MBM_A4,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,Q53,R1A,arable land,2022,restored,moist,mowing,15,0.49,7.46,0.64,6.75,5.15,4.8725,0.08,6.96,0.26,6.92,7.0425,7.18,1.43,25.04,1.17,182.49,1.77,25.04,1.73,214.24,1.21,4.62,1.06,0.73,1.51,4.62,1.85,0.58,1.26482,105.71441,1.14464,7.90E-04,2.36903,105.71441,1.85665,0.00175
S_MCH_A1,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,R22,R22,grassland,2023,restored,fresh,mowing,NA,0.27,4.06,0.45,4.36,4.3025,4.3225,0.48,7.46,0.43,7.21,7.275,7.2225,1.38,25.88,1.66,204.53,1.72,25.88,1.59,221.88,1.3,21.12,1.43,0.48,1.66,21.12,1.66,0.4,1.61447,60.15062,1.42904,0.00209,1.72007,60.15062,1.60422,0.00241
S_MCH_A2,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,R22,R22,grassland,2023,restored,fresh,mowing,NA,0.23,4.05,0.41,4.2,4.3025,4.3225,0.45,7.42,0.47,7.24,7.275,7.2225,1.48,191.64,1.52,214.38,1.89,191.64,1.43,225.55,1.28,21.12,1.36,0.47,1.66,21.12,1.67,0.43,1.47303,65.65601,1.48029,0.00172,1.77279,65.65601,1.59354,0.00213
S_MCH_A3,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,R22,R22,grassland,2023,restored,fresh,mowing,NA,0.36,4.52,0.47,4.43,4.3025,4.3225,0.27,7.02,0.61,7.23,7.275,7.2225,1.5,36.72,1.2,220.38,1.8,36.72,1.62,223.63,1.37,21.12,1.37,0.47,1.6,21.12,1.55,0.43,1.53335,65.65601,1.28429,0.00125,1.85528,65.65601,1.64422,0.00221
S_MCH_A4,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,R22,R22,grassland,2023,restored,fresh,mowing,NA,0.44,4.58,0.44,4.3,4.3025,4.3225,0.31,7.2,0.49,7.21,7.275,7.2225,1.58,25.94,1.3,224.06,1.75,25.94,1.63,223.42,1.43,21.12,1.31,0.49,1.74,21.12,1.67,0.43,1.61357,72.51469,1.08903,0.00187,1.78433,72.51469,1.693,0.00218
S_MHH_A1,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,R,R,NA,2023,positive,dry,both,NA,0.34,3.81,0.47,4.21,3.76,4.24,0.57,7.41,0.54,7.16,7.4175,7.1,1.57,16.43,1.36,205.63,1.79,16.43,1.84,226.33,1.65,20.67,1.52,0.34,1.86,20.67,1.65,0.31,1.54118,7.52228,1.49258,0.00171,1.56509,7.52228,1.89504,0.00111
S_MHH_A2,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,R,R,NA,2023,positive,dry,both,NA,0.39,3.66,0.53,4.37,3.76,4.24,0.63,7.38,0.46,7.03,7.4175,7.1,1.56,16.43,1.59,198.46,1.68,16.43,1.86,226.47,1.6,43.36,1.51,0.37,1.95,43.36,1.78,0.36,1.56422,114.20122,1.38456,0.0017,1.85173,114.20122,1.63517,0.0014
S_MHH_A3,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,R,R,NA,2023,positive,dry,both,NA,0.42,3.91,0.49,4.34,3.76,4.24,0.54,7.4,0.47,7.11,7.4175,7.1,1.76,17.12,1.58,214.48,1.72,17.12,1.89,229.64,1.62,43.36,1.53,0.45,1.79,43.36,1.62,0.38,1.70472,107.55081,1.51036,0.00192,1.83551,107.55081,1.6212,0.0018
S_MHH_A4,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,R,R,NA,2023,positive,dry,both,NA,0.35,3.66,0.31,4.04,3.76,4.24,0.54,7.48,0.49,7.1,7.4175,7.1,1.71,8.38,1.74,210.02,1.61,8.38,1.89,224.16,1.75,44.79,1.6,0.42,1.78,44.79,1.65,0.35,1.58226,24.20282,1.30785,0.00205,1.8938,24.20282,1.85597,0.00145
S_MTK_A1,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R,R,NA,2023,positive,fresh,mowing,NA,0.28,4.97,0.38,5.16,5.065,5.1475,0.47,7.11,0.56,6.92,7.0025,6.895,1.47,7.72,1.44,221.85,1.5,7.72,1.82,238.98,1.35,10.24,1.19,0.49,1.61,10.24,1.81,0.43,1.44865,26.72425,1.52039,0.00128,1.65383,26.72425,1.62504,0.00113
S_MTK_A2,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R,R,NA,2023,positive,fresh,mowing,NA,0.39,5.08,0.33,5.12,5.065,5.1475,0.56,6.92,0.66,6.88,7.0025,6.895,1.69,8.05,1.74,227.73,1.58,8.05,1.85,242.14,1.65,26.51,1.42,0.44,1.74,26.51,1.62,0.39,1.58201,37.27973,1.48277,9.70E-04,1.68661,37.27973,1.5535,9.60E-04
S_MTK_A3,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R,R,NA,2023,positive,fresh,mowing,NA,0.39,5.2,0.35,5.26,5.065,5.1475,0.5,6.89,0.69,6.9,7.0025,6.895,1.7,8.05,1.56,247.84,1.55,8.05,1.81,240.46,1.65,26.51,1.42,0.45,1.75,26.51,1.6,0.41,1.69813,37.27973,1.47514,7.70E-04,1.84614,37.27973,1.54899,0.00126
S_MTK_A4,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R22,R,NA,2023,positive,fresh,mowing,NA,0.28,5.01,0.25,5.05,5.065,5.1475,0.37,7.09,0.66,6.88,7.0025,6.895,1.93,8.05,1.82,250.85,1.57,8.05,1.87,245.47,1.48,26.51,1.41,0.49,1.84,26.51,1.65,0.39,1.92385,37.27973,1.5825,4.80E-04,1.64198,37.27973,1.57156,8.80E-04
S_NOZ_A1,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,arable land,2022,restored,fresh,mowing,2,0.38,4.4,0.49,4.8,4.35,4.87,0.41,7.33,0.55,7.44,7.5075,7.4,1.46,10.05,1.49,241.48,1.56,10.05,1.78,241.46,1.21,11.08,1.33,0.45,1.48,11.08,1.67,0.48,1.382,21.53837,1.52279,0.00152,1.75448,21.53837,1.74243,0.00163
S_NOZ_A2,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,arable land,2022,restored,fresh,mowing,2,0.5,4.54,0.46,4.92,4.35,4.87,0.45,7.62,0.5,7.32,7.5075,7.4,1.65,9.11,1.39,220.7,1.53,9.11,1.81,243.3,1.39,21.12,1.29,0.53,1.51,21.12,1.54,0.47,1.81885,66.4792,1.47008,0.00109,1.85306,66.4792,1.60218,0.00168
S_NOZ_A3,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,arable land,2022,restored,fresh,mowing,2,0.31,4.22,0.47,4.81,4.35,4.87,0.47,7.47,0.51,7.48,7.5075,7.4,1.65,10.88,1.3,223.11,1.63,10.88,1.84,240.98,1.33,21.12,1.4,0.49,1.53,21.12,1.55,0.46,1.66317,185.51455,1.43566,0.00169,1.93448,185.51455,1.5551,0.0015
S_NOZ_A4,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,arable land,2022,restored,fresh,mowing,2,0.31,4.24,0.44,4.95,4.35,4.87,0.46,7.61,0.53,7.36,7.5075,7.4,1.58,10.88,1.51,220.34,1.59,10.88,1.77,240.02,1.39,11.08,1.37,0.51,1.43,11.08,1.58,0.51,1.7549,21.53837,1.60238,0.00124,1.6224,21.53837,1.71185,0.00124
S_OST_A1,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R,R,arable land,2023,restored,moist,mowing,13,0.69,5.03,0.58,5.24,5.595,5.2575,0.44,7.25,0.39,7.09,6.99,6.9625,1.8,58.63,1.42,197.51,1.9,58.63,1.72,223.46,2.29,43.6,1.49,0.37,2.01,43.6,1.7,0.43,1.579,34.34727,1.37903,0.0015,1.84335,34.34727,1.82135,0.00116
S_OST_A2,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R22,R,arable land,2023,restored,moist,mowing,13,0.55,5.03,0.57,5.24,5.595,5.2575,0.43,6.98,0.46,6.95,6.99,6.9625,1.69,17.81,1.66,233.6,1.56,17.81,1.69,247.43,1.96,43.36,1.79,0.43,1.92,43.36,1.71,0.44,1.59535,35.74697,1.4803,8.90E-04,1.83455,35.74697,1.74033,0.00107
S_OST_A3,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R,R,arable land,2023,restored,moist,mowing,13,0.59,6.09,0.56,5.22,5.595,5.2575,0.5,6.66,0.37,6.91,6.99,6.9625,1.45,17.35,1.5,218.83,1.63,17.35,1.73,232.79,1.49,45.84,1.45,0.45,1.92,45.84,1.76,0.43,1.48807,24.49411,1.44609,0.00252,1.80028,24.49411,1.69516,0.00104
S_OST_A4,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R,R,arable land,2023,restored,moist,mowing,13,0.66,6.23,0.68,5.33,5.595,5.2575,0.23,7.07,0.45,6.9,6.99,6.9625,1.43,11.72,1.65,189.2,1.55,11.72,1.78,212.53,2.2,35.99,1.5,0.42,2.09,35.99,1.99,0.36,1.50627,44.3388,1.14526,0.00139,1.85223,44.3388,1.66084,0.00112
S_OSW_A1,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R22,R22,arable land,2023,restored,fresh,mowing,11,0.32,4.58,0.36,4.75,4.835,4.82,0.42,7.13,0.47,7.04,7.1325,6.9775,1.67,8.05,1.65,225.84,1.6,8.05,1.98,241.72,1.46,22.74,1.37,0.43,1.89,22.74,1.72,0.39,1.47724,10.79376,1.59963,0.00121,1.61215,10.79376,1.86572,7.50E-04
S_OSW_A2,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R22,R22,arable land,2023,restored,fresh,mowing,11,0.34,4.72,0.32,4.73,4.835,4.82,0.55,7.19,0.51,6.92,7.1325,6.9775,1.75,8.05,1.74,246.29,1.59,8.05,2.07,245.35,1.3,12.84,1.16,0.41,1.68,12.84,1.76,0.38,1.96074,22.79339,1.65495,0.001,1.68674,22.79339,1.75815,9.90E-04
S_OSW_A3,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R21,R22,arable land,2023,restored,fresh,mowing,11,0.33,5.18,0.29,4.95,4.835,4.82,0.39,7.1,0.5,6.91,7.1325,6.9775,1.73,8.05,1.6,288.49,1.59,8.05,1.95,260.75,1.36,12.84,1.24,0.45,1.64,12.84,1.77,0.39,2.00688,10.79376,1.48591,4.20E-04,1.64598,10.79376,1.95235,9.50E-04
S_OSW_A4,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R22,R22,arable land,2023,restored,fresh,mowing,11,0.33,4.86,0.35,4.85,4.835,4.82,0.4,7.11,0.45,7.04,7.1325,6.9775,1.76,11.08,1.61,248.56,1.67,11.08,1.99,252.31,1.39,6.74,1.46,0.43,1.57,6.74,1.82,0.43,1.71997,19.19681,1.43898,6.90E-04,1.70237,19.19681,1.72977,9.60E-04
S_PEI_A1,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R22,R22,grassland,2022,restored,fresh,mowing,2,0.44,5.13,0.36,5.33,5.5725,5.375,0.53,6.76,0.69,6.88,6.69,6.765,1.55,5.72,1.68,218.69,1.46,5.72,1.92,255.25,1.56,43.6,1.56,0.42,2.01,43.6,1.78,0.38,1.54855,44.56815,1.45876,8.60E-04,1.76189,44.56815,1.63088,7.50E-04
S_PEI_A2,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R22,R22,grassland,2022,restored,fresh,mowing,2,0.36,5.66,0.43,5.35,5.5725,5.375,0.51,6.73,0.75,6.64,6.69,6.765,1.59,5.64,1.43,231.3,1.45,5.64,1.92,248.83,1.46,22.74,1.39,0.48,1.75,22.74,1.79,0.43,1.49973,12.14919,1.46955,8.60E-04,1.75893,12.14919,1.88083,6.50E-04
S_PEI_A3,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R,R22,grassland,2022,restored,fresh,mowing,2,0.4,5.54,0.33,5.32,5.5725,5.375,0.74,6.77,0.63,6.86,6.69,6.765,1.58,5.71,1.43,227.95,1.48,5.71,1.9,254.68,1.53,45.73,1.25,0.42,2.01,45.73,1.72,0.38,1.4394,12.32395,1.51705,0.0013,1.68093,12.32395,1.73174,6.90E-04
S_PEI_A4,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R,R22,grassland,2022,restored,fresh,mowing,2,0.21,5.96,0.4,5.5,5.5725,5.375,0.52,6.5,0.78,6.68,6.69,6.765,1.47,5.72,1.68,265.03,1.42,5.72,1.87,257.35,1.73,43.6,1.2,0.47,2.07,43.6,1.71,0.39,1.46869,12.14919,1.35417,7.60E-04,1.65852,12.14919,1.73476,6.70E-04
S_PEN_A1,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R,R22,NA,2022,negative,moist,mowing,NA,0.68,6.65,0.59,6.12,5.7875,5.8075,0.37,6.78,0.49,6.74,6.9,6.8525,1.64,8.75,1.51,250.18,1.59,8.75,1.87,249.97,2.1,27.24,1.47,0.59,2.11,27.24,1.75,0.45,1.36433,44.56815,1.09106,5.80E-04,1.8715,44.56815,1.63508,7.30E-04
S_PEN_A2,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R,R22,NA,2022,negative,moist,mowing,NA,0.5,5.49,0.44,5.76,5.7875,5.8075,0.41,6.71,0.44,6.86,6.9,6.8525,1.49,6.06,1.42,253.42,1.54,6.06,1.93,260.96,1.43,29.33,1.34,0.58,2.14,29.33,1.81,0.44,1.41422,18.61817,1.24523,6.70E-04,1.71008,18.61817,1.73104,7.20E-04
S_PEN_A3,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R22,R22,NA,2022,negative,moist,mowing,NA,0.59,5.66,0.46,5.63,5.7875,5.8075,0.64,7.02,0.47,7,6.9,6.8525,1.69,25.78,1.71,221.7,1.64,25.78,1.62,245.38,1.82,29.84,1.36,0.49,2.38,29.84,1.81,0.42,1.52099,16.34421,1.23753,8.40E-04,1.7003,16.34421,1.72665,5.90E-04
S_PEN_A4,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R22,R22,NA,2022,negative,moist,mowing,NA,0.46,5.35,0.5,5.72,5.7875,5.8075,0.51,7.09,0.63,6.81,6.9,6.8525,1.34,25.39,1.51,248.37,1.68,25.39,1.62,237.64,1.32,24.87,1.5,0.48,2.15,24.87,1.86,0.44,1.34446,27.24964,1.20033,0.00173,1.86429,27.24964,1.70697,9.00E-04
S_POP_A1,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,arable land,2023,restored,fresh,mowing,6,0.43,6.09,0.32,5.14,5.53,5.075,0.77,6.93,0.54,7.11,6.9575,7.1125,1.41,4.34,1.42,277.64,1.48,4.34,1.81,258.81,1.71,21.12,1.61,0.59,1.8,21.12,1.7,0.44,1.63863,23.04331,1.39131,5.50E-04,1.60096,23.04331,1.60637,0.00111
S_POP_A2,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,arable land,2023,restored,fresh,mowing,6,0.36,5.32,0.36,5.08,5.53,5.075,0.51,6.95,0.46,7.11,6.9575,7.1125,1.64,5.41,1.57,255.53,1.47,5.41,1.94,255.35,1.79,21.12,1.74,0.42,1.61,21.12,1.6,0.44,1.50068,23.04331,1.50572,8.20E-04,1.5621,23.04331,1.65289,0.00101
S_POP_A3,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,arable land,2023,restored,fresh,mowing,6,0.47,5.5,0.34,5,5.53,5.075,0.63,7.02,0.49,7.16,6.9575,7.1125,1.61,4.34,1.47,255.84,1.42,4.34,1.93,254.98,1.94,21.12,1.4,0.48,1.65,21.12,1.65,0.43,1.64906,23.04331,1.08353,7.90E-04,1.58264,23.04331,1.58385,0.00112
S_POP_A4,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,arable land,2023,restored,fresh,mowing,6,0.37,5.21,0.36,5.08,5.53,5.075,0.44,6.93,0.48,7.07,6.9575,7.1125,1.58,4.34,1.38,238.53,1.45,4.34,1.9,248.41,1.45,21.12,1.49,0.42,1.74,21.12,1.66,0.42,1.53931,77.09859,1.076,8.00E-04,1.82113,77.09859,1.52008,0.00125
S_RUP_A1,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R,R,NA,2023,negative,fresh,mowing,NA,0.23,5.26,0.29,5.38,5.16,5.445,0.51,7.64,0.6,7,7.7675,7.1175,1.14,4.34,1.03,263.16,1.36,4.34,1.52,254.18,1.12,4.6,1.03,0.55,1.61,4.6,1.79,0.49,1.38595,3.5044,1.9989,0.0013,1.36126,3.5044,2.00019,7.90E-04
S_RUP_A2,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R,R,NA,2023,negative,fresh,mowing,NA,0.07,5.07,0.34,5.5,5.16,5.445,0.21,7.87,0.66,7.14,7.7675,7.1175,1.03,2.23,1.32,256.89,1.27,2.23,1.81,269.53,1.08,23.36,1.02,0.55,2.39,23.36,1.5,0.43,1.08807,5.15158,1.55401,0.00186,1.5924,5.15158,2.10188,6.10E-04
S_RUP_A3,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R21,R,NA,2023,negative,fresh,mowing,NA,0.08,5.09,0.33,5.4,5.16,5.445,0.28,7.82,0.6,7.33,7.7675,7.1175,1.05,2.23,1.19,256.7,1.29,2.23,2.22,278.32,1.12,23.36,1.31,0.56,2.93,23.36,2.04,0.31,1.11262,5.15158,1.47441,0.00185,1.66058,5.15158,1.93076,5.80E-04
S_RUP_A4,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R,R,NA,2023,negative,fresh,mowing,NA,0.19,5.22,0.34,5.5,5.16,5.445,0.4,7.74,0.6,7,7.7675,7.1175,1.1,1.89,1.17,261.64,1.28,1.89,1.65,278.81,1.07,8.86,1.02,0.55,2.13,8.86,1.52,0.42,1.2947,3.5044,1.5282,0.00147,1.34088,3.5044,1.83149,5.70E-04
