id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16,land.use.hist,obs.year,site.type,fertilized,hydrology,mngm.type,rest.age,fdis.abu.sla,fric.abu.sla,cwm.abu.sla,fdis.pres.sla,fric.pres.sla,cwm.pres.sla,fdis.abu.height,fric.abu.height,cwm.abu.height,fdis.pres.height,fric.pres.height,cwm.pres.height,fdis.abu.seedmass,fric.abu.seedmass,cwm.abu.seedmass,fdis.pres.seedmass,fric.pres.seedmass,cwm.pres.seedmass
N_TAS_A3,N_TAS,north,664,European Atlantic mixed forests,55.84000015,10.8822017,53.14036873,R21,R21,arable land,2023,restored,NA,fresh,grazing,6,1.37,4.2,234.89,1.44,4.2,245.7,1.43,17.12,0.54,2.44,17.12,0.31,1.43933,7.62347,0.00162,1.79966,7.62347,6.10E-04
N_TAS_A4,N_TAS,north,664,European Atlantic mixed forests,55.84000015,10.8822017,53.14036873,R21,R21,arable land,2023,restored,NA,fresh,grazing,6,1.5,5.48,233.03,1.54,5.48,258.78,1.46,28.68,0.53,2.41,28.68,0.37,1.65144,11.12143,0.00176,1.84676,11.12143,4.50E-04
N_TRI_A1,N_TRI,north,664,European Atlantic mixed forests,11.5,11.0939351,53.15897651,R,R22,NA,2023,negative,0,fresh,mowing,NA,1.2,4.01,237.8,1.34,4.01,255.53,1.5,84.03,0.53,2.86,84.03,0.32,1.57432,7.68543,0.0019,1.71897,7.68543,0.00158
N_TRI_A2,N_TRI,north,664,European Atlantic mixed forests,11.5,11.0939351,53.15897651,R,R22,NA,2023,negative,0,fresh,mowing,NA,1.23,6.66,220,1.47,6.66,239.18,1.46,84.03,0.41,2.17,84.03,0.33,1.54301,11.68216,0.00364,1.8581,11.68216,0.0015
N_TRI_A3,N_TRI,north,664,European Atlantic mixed forests,11.5,11.0939351,53.15897651,R22,R22,NA,2023,negative,0,fresh,mowing,NA,1.42,10,210.97,1.7,10,249.83,1.35,107.96,0.47,2.39,107.96,0.36,1.5614,44.01226,0.00326,1.97469,44.01226,0.00149
N_TRI_A4,N_TRI,north,664,European Atlantic mixed forests,11.5,11.0939351,53.15897651,R22,R22,NA,2023,negative,0,fresh,mowing,NA,1.2,9.9,200.54,1.67,9.9,235.74,1.08,7.64,0.44,1.52,7.64,0.47,1.19935,126.53004,0.00512,2.45137,126.53004,0.00339
N_TUT_A1,N_TUT,north,664,European Atlantic mixed forests,78.54000092,9.934592759,53.11325527,R22,R22,arable land,2022,restored,NA,dry,grazing,3,2,9.75,273.35,1.57,9.75,256.6,1.17,11.26,0.46,2.08,11.26,0.29,1.44944,33.99583,1.60E-04,1.94277,33.99583,4.60E-04
N_TUT_A2,N_TUT,north,664,European Atlantic mixed forests,78.54000092,9.934592759,53.11325527,R22,R22,arable land,2022,restored,NA,dry,grazing,3,1.83,9.75,271.18,1.58,9.75,251.46,1.91,124.64,0.58,2.36,124.64,0.31,1.44943,16.13848,2.30E-04,1.77767,16.13848,3.90E-04
N_TUT_A3,N_TUT,north,664,European Atlantic mixed forests,78.54000092,9.934592759,53.11325527,R22,R22,arable land,2022,restored,NA,dry,grazing,3,1.52,6.59,277.7,1.49,6.59,255.64,1.53,124.64,0.43,2.25,124.64,0.35,1.66664,159.58911,8.30E-04,2.06246,159.58911,6.10E-04
N_TUT_A4,N_TUT,north,664,European Atlantic mixed forests,78.54000092,9.934592759,53.11325527,R,R22,arable land,2022,restored,NA,dry,grazing,3,1.37,9.75,283.48,1.52,9.75,258.92,1.62,46.97,0.37,2.12,46.97,0.26,1.37582,5.83636,5.10E-04,1.41275,5.83636,4.00E-04
N_UET_A1,N_UET,north,664,European Atlantic mixed forests,17.61000061,9.718224004,53.62918256,R,R,NA,2022,negative,1,fresh,both,NA,1.64,30.38,282.17,1.74,30.38,271.7,1.93,15.6,0.41,2.08,15.6,0.33,1.95328,8.0955,9.00E-04,1.87267,8.0955,9.00E-04
N_UET_A2,N_UET,north,664,European Atlantic mixed forests,17.61000061,9.718224004,53.62918256,R,R,NA,2022,negative,1,fresh,both,NA,1.64,19.8,243.62,1.66,19.8,275.08,1.75,9.82,0.4,1.9,9.82,0.32,2.09002,27.84609,0.00136,1.86613,27.84609,0.00093
N_UET_A3,N_UET,north,664,European Atlantic mixed forests,17.61000061,9.718224004,53.62918256,R,R,NA,2022,negative,1,fresh,both,NA,1.32,18.9,273.53,1.54,18.9,268.69,1.79,10.66,0.4,2.09,10.66,0.34,1.58828,30.44277,0.00116,1.95315,30.44277,8.30E-04
N_UET_A4,N_UET,north,664,European Atlantic mixed forests,17.61000061,9.718224004,53.62918256,R,R,NA,2022,negative,1,fresh,both,NA,1.38,19.8,263.98,1.6,19.8,268.2,2.29,9.39,0.25,1.8,9.39,0.3,1.56428,8.0955,7.30E-04,1.71663,8.0955,8.80E-04
N_VIE_A1,N_VIE,north,664,European Atlantic mixed forests,8.069999695,10.66972437,53.36600443,R22,R22,NA,2022,positive,0,dry,mowing,NA,1.66,6.15,224.72,1.83,6.15,242.85,1.23,18.81,0.4,1.81,18.81,0.31,2.41243,24.04323,0.00243,1.99349,24.04323,6.70E-04
N_VIE_A2,N_VIE,north,664,European Atlantic mixed forests,8.069999695,10.66972437,53.36600443,R22,R22,NA,2022,positive,0,dry,mowing,NA,1.75,27.92,226.01,1.95,27.92,220.81,1.31,7.87,0.37,1.71,7.87,0.34,2.42902,105.90053,0.00267,2.28539,105.90053,0.00189
N_VIE_A3,N_VIE,north,664,European Atlantic mixed forests,8.069999695,10.66972437,53.36600443,R21,R22,NA,2022,positive,0,dry,mowing,NA,1.85,15.07,227.84,1.87,15.07,219.12,1.36,7,0.36,1.61,7,0.32,2.36731,16.27842,0.0019,1.86561,16.27842,0.00124
N_VIE_A4,N_VIE,north,664,European Atlantic mixed forests,8.069999695,10.66972437,53.36600443,R21,R22,NA,2022,positive,0,dry,mowing,NA,2.5,27.92,242.06,2.19,27.92,233.24,1.54,7,0.32,1.64,7,0.31,1.99288,22.55516,3.40E-04,1.8252,22.55516,7.40E-04
N_VOG_A1,N_VOG,north,664,European Atlantic mixed forests,13.77999973,10.33981105,53.28352764,R,R,arable land,2023,restored,0,moist,mowing,5,1.44,24.8,311.18,2.04,24.8,234.63,1.24,25.19,0.62,2,25.19,0.52,1.38391,6.74967,5.00E-04,1.53807,6.74967,9.20E-04
N_VOG_A2,N_VOG,north,664,European Atlantic mixed forests,13.77999973,10.33981105,53.28352764,R,R,arable land,2023,restored,0,moist,mowing,5,1.15,6.64,330.83,1.58,6.64,281.51,1.15,5.92,0.64,1.6,5.92,0.51,1.24793,5.50686,4.40E-04,1.58808,5.50686,0.00123
N_VOG_A3,N_VOG,north,664,European Atlantic mixed forests,13.77999973,10.33981105,53.28352764,R,R,arable land,2023,restored,0,moist,mowing,5,1.51,9.05,302.98,1.64,9.05,257.12,1.13,6.11,0.68,1.39,6.11,0.63,1.61133,21.98846,6.10E-04,2.23703,21.98846,8.50E-04
N_VOG_A4,N_VOG,north,664,European Atlantic mixed forests,13.77999973,10.33981105,53.28352764,R,R,arable land,2023,restored,0,moist,mowing,5,1.14,2.8,331.52,1.43,2.8,281.35,1.03,3.25,0.67,1.34,3.25,0.59,1.14349,5.15083,3.90E-04,1.7119,5.15083,0.00104
N_WAL_A1,N_WAL,north,664,European Atlantic mixed forests,7.599999905,10.32606436,53.30616173,R,R,grassland,2023,restored,0,moist,mowing,8,1.64,8.86,260.48,1.44,8.86,261.87,1.31,11.12,0.7,1.51,11.12,0.62,1.52348,112.4266,8.20E-04,2.08557,112.4266,0.00191
N_WAL_A2,N_WAL,north,664,European Atlantic mixed forests,7.599999905,10.32606436,53.30616173,R35,R,grassland,2023,restored,0,moist,mowing,8,1.94,8.86,231.15,1.43,8.86,252.54,1.26,14.24,0.7,1.56,14.24,0.6,1.52784,91.3912,0.00108,2.22842,91.3912,0.00224
N_WAL_A3,N_WAL,north,664,European Atlantic mixed forests,7.599999905,10.32606436,53.30616173,R,R,grassland,2023,restored,0,moist,mowing,8,1.42,249.98,258.46,1.69,249.98,243.21,1.26,26.94,0.62,1.73,26.94,0.52,1.59183,198.94221,8.10E-04,2.14009,198.94221,0.00143
N_WAL_A4,N_WAL,north,664,European Atlantic mixed forests,7.599999905,10.32606436,53.30616173,V15,R,grassland,2023,restored,0,moist,mowing,8,1.48,7.78,252.65,1.46,7.78,280.78,1.85,156.66,0.46,2.61,156.66,0.35,1.43791,122.95054,0.00335,2.51301,122.95054,0.0011
N_WEN_A1,N_WEN,north,664,European Atlantic mixed forests,41.61000061,10.2886445,53.50726174,R22,R22,grassland,2022,restored,NA,dry,grazing,5,1.39,7.9,212.28,1.67,7.9,259.69,1.34,8.69,0.38,1.59,8.69,0.36,1.73814,44.01226,0.00266,2.0502,44.01226,0.00119
N_WEN_A2,N_WEN,north,664,European Atlantic mixed forests,41.61000061,10.2886445,53.50726174,R22,R22,grassland,2022,restored,NA,dry,grazing,5,1.8,24.59,227.48,1.72,24.59,241.71,1.36,21.92,0.43,1.9,21.92,0.38,1.88782,44.01226,0.00191,1.70147,44.01226,8.00E-04
N_WEN_A3,N_WEN,north,664,European Atlantic mixed forests,41.61000061,10.2886445,53.50726174,R22,R22,grassland,2022,restored,NA,dry,grazing,5,1.72,5.23,229.85,1.44,5.23,260.65,1.34,10.36,0.44,1.8,10.36,0.37,1.8306,27.84609,0.00265,1.83646,27.84609,9.80E-04
N_WEN_A4,N_WEN,north,664,European Atlantic mixed forests,41.61000061,10.2886445,53.50726174,R22,R22,grassland,2022,restored,NA,dry,grazing,5,1.42,5.23,209.75,1.52,5.23,264.58,1.18,9.62,0.45,1.93,9.62,0.4,1.43024,26.43558,0.00422,1.9236,26.43558,8.80E-04
N_WER_A1,N_WER,north,664,European Atlantic mixed forests,15.68999958,11.44244748,53.03215809,R,R,NA,2023,positive,0,moist,mowing,NA,1.59,8.68,271.21,1.52,8.68,253.39,1.54,11.28,0.5,1.64,11.28,0.41,1.71637,120.87055,9.40E-04,2.16403,120.87055,0.00145
N_WER_A2,N_WER,north,664,European Atlantic mixed forests,15.68999958,11.44244748,53.03215809,R,R,NA,2023,positive,0,moist,mowing,NA,1.38,15.38,256.64,1.72,15.38,241.18,1.5,29.39,0.51,1.69,29.39,0.5,1.79317,120.87055,8.10E-04,2.15038,120.87055,0.00119
N_WER_A3,N_WER,north,664,European Atlantic mixed forests,15.68999958,11.44244748,53.03215809,R,R,NA,2023,positive,0,moist,mowing,NA,1.23,11.48,255.06,1.62,11.48,247.89,1.51,11.28,0.49,1.68,11.28,0.42,1.97956,120.87055,5.90E-04,1.86362,120.87055,8.50E-04
N_WER_A4,N_WER,north,664,European Atlantic mixed forests,15.68999958,11.44244748,53.03215809,R,R,NA,2023,positive,0,moist,mowing,NA,1.39,15.38,260.13,1.73,15.38,234.35,1.51,17.61,0.47,1.82,17.61,0.43,1.97273,126.53004,7.60E-04,2.21892,126.53004,8.70E-04
N_WIZ_A1,N_WIZ,north,664,European Atlantic mixed forests,12.97999954,10.62512681,53.45419964,R22,R22,NA,2023,positive,NA,dry,NA,NA,1.63,7.76,237.34,1.68,7.76,242.62,2.03,37.06,0.57,1.92,37.06,0.35,1.9717,24.24292,7.80E-04,2.14892,24.24292,7.70E-04
N_WIZ_A2,N_WIZ,north,664,European Atlantic mixed forests,12.97999954,10.62512681,53.45419964,R,R22,NA,2023,positive,NA,dry,NA,NA,1.79,6.08,221.25,1.62,6.08,241.17,2.01,37.06,0.43,1.92,37.06,0.34,2.02742,16.08718,0.00214,2.02784,16.08718,9.10E-04
N_WIZ_A3,N_WIZ,north,664,European Atlantic mixed forests,12.97999954,10.62512681,53.45419964,R,R22,NA,2023,positive,NA,dry,NA,NA,1.49,9.75,250.46,1.78,9.75,232.75,1.78,98.36,0.58,2.21,98.36,0.33,1.67301,16.08718,0.00105,2.11961,16.08718,0.001
N_WIZ_A4,N_WIZ,north,664,European Atlantic mixed forests,12.97999954,10.62512681,53.45419964,R22,R22,NA,2023,positive,NA,dry,NA,NA,1.5,13.2,265.21,1.71,13.2,247.65,1.93,37.06,0.6,2.01,37.06,0.38,1.86247,38.39669,9.90E-04,2.15865,38.39669,0.00104
N_ZDF_A1,N_ZDF,north,664,European Atlantic mixed forests,5.039999962,10.03877469,53.46811983,R22,R22,arable land,2022,restored,0,fresh,mowing,5,1.32,7.83,254.15,1.58,7.83,252.92,1.12,3.32,0.66,1.28,3.32,0.64,1.18338,65.56331,8.50E-04,2.45896,65.56331,0.00281
N_ZDF_A2,N_ZDF,north,664,European Atlantic mixed forests,5.039999962,10.03877469,53.46811983,R22,R22,arable land,2022,restored,0,fresh,mowing,5,1.45,7.83,250.65,1.54,7.83,240.24,1.37,22.63,0.57,1.71,22.63,0.51,1.6697,80.0542,0.00149,2.22827,80.0542,0.00218
N_ZDF_A3,N_ZDF,north,664,European Atlantic mixed forests,5.039999962,10.03877469,53.46811983,R,R22,arable land,2022,restored,0,fresh,mowing,5,1.35,7.83,249.8,1.56,7.83,250.52,1.17,21.03,0.68,1.6,21.03,0.55,1.39325,65.56331,7.70E-04,2.07329,65.56331,0.00255
N_ZDF_A4,N_ZDF,north,664,European Atlantic mixed forests,5.039999962,10.03877469,53.46811983,R22,R22,arable land,2022,restored,0,fresh,mowing,5,1.56,7.83,274.03,1.53,7.83,246.95,1.3,22.63,0.71,1.74,22.63,0.49,1.49171,27.84609,9.40E-04,1.7433,27.84609,0.00159
S_ACR_A1,S_ACR,south,686,Western European broadleaf forests,313.8500061,12.94115244,48.76934451,R1A,R1A,grassland,2022,restored,0,dry,mowing,24,1.57,22.67,195.75,1.75,22.67,213.16,1.58,20.58,0.4,1.87,20.58,0.32,1.47834,43.78652,0.00231,1.79417,43.78652,0.00132
S_ACR_A2,S_ACR,south,686,Western European broadleaf forests,313.8500061,12.94115244,48.76934451,R1A,R1A,grassland,2022,restored,0,dry,mowing,24,1.59,7.28,208.7,1.65,7.28,220.02,1.43,27.11,0.42,1.83,27.11,0.36,1.82297,17.28157,0.00243,1.70091,17.28157,0.00138
S_ACR_A3,S_ACR,south,686,Western European broadleaf forests,313.8500061,12.94115244,48.76934451,R,R1A,grassland,2022,restored,0,dry,mowing,24,1.39,21.31,210.41,1.66,21.31,234.2,1.47,15.38,0.43,1.73,15.38,0.38,1.90006,201.12847,0.00273,2.01796,201.12847,8.70E-04
S_ACR_A4,S_ACR,south,686,Western European broadleaf forests,313.8500061,12.94115244,48.76934451,R1A,R1A,grassland,2022,restored,0,dry,mowing,24,1.49,6.42,208.49,1.62,6.42,227.59,2.45,20.65,0.3,1.92,20.65,0.35,1.59507,18.89648,0.00238,1.81399,18.89648,0.00121
S_AFR_A1,S_AFR,south,686,Western European broadleaf forests,474.019989,12.19621171,48.43163073,R,R22,grassland,2023,restored,NA,fresh,mowing,7,1.64,7.83,272.87,1.47,7.83,258.03,1.46,13.78,0.54,1.8,13.78,0.43,1.61016,80.0542,8.90E-04,1.89817,80.0542,0.00139
S_AFR_A2,S_AFR,south,686,Western European broadleaf forests,474.019989,12.19621171,48.43163073,R22,R22,grassland,2023,restored,NA,fresh,mowing,7,1.46,7.83,270.88,1.45,7.83,261.05,1.39,17.72,0.6,1.81,17.72,0.47,1.34929,75.99916,6.90E-04,1.81995,75.99916,0.00155
S_AFR_A3,S_AFR,south,686,Western European broadleaf forests,474.019989,12.19621171,48.43163073,R22,R22,grassland,2023,restored,NA,fresh,mowing,7,1.34,5.48,281.31,1.42,5.48,268.24,1.28,17.72,0.72,1.85,17.72,0.47,1.46758,26.43558,7.30E-04,1.76097,26.43558,0.00143
S_AFR_A4,S_AFR,south,686,Western European broadleaf forests,474.019989,12.19621171,48.43163073,R22,R22,grassland,2023,restored,NA,fresh,mowing,7,1.43,11.06,274.73,1.56,11.06,270.74,1.75,21.03,0.43,1.92,21.03,0.42,1.38778,105.90053,7.00E-04,1.79046,105.90053,0.00102
S_AMP_A1,S_AMP,south,686,Western European broadleaf forests,429.7399902,11.728948,48.45557417,R,R22,NA,2023,positive,0,moist,mowing,NA,1.53,8.29,221.81,1.56,8.29,254.84,1.47,43.36,0.47,1.95,43.36,0.38,1.74372,38.18076,0.00175,1.69897,38.18076,0.00107
S_AMP_A2,S_AMP,south,686,Western European broadleaf forests,429.7399902,11.728948,48.45557417,R,R22,NA,2023,positive,0,moist,mowing,NA,1.62,17.69,227.65,1.64,17.69,237.86,1.66,45.48,0.44,1.92,45.48,0.41,1.46418,75.99916,0.00184,1.80548,75.99916,0.00166
S_AMP_A3,S_AMP,south,686,Western European broadleaf forests,429.7399902,11.728948,48.45557417,R,R22,NA,2023,positive,0,moist,mowing,NA,1.72,8.88,234.19,1.64,8.88,240.23,1.74,12.8,0.4,1.78,12.8,0.42,1.28281,10.31212,0.00135,1.46717,10.31212,0.00125
S_AMP_A4,S_AMP,south,686,Western European broadleaf forests,429.7399902,11.728948,48.45557417,R22,R22,NA,2023,positive,0,moist,mowing,NA,1.67,8.88,240.16,1.62,8.88,244.96,1.82,45.48,0.5,1.97,45.48,0.44,1.6004,75.99916,0.0016,1.75209,75.99916,0.00159
S_AUH_A1,S_AUH,south,686,Western European broadleaf forests,406.0299988,12.7596479,48.60586598,R,R1A,arable land,2022,restored,0,dry,mowing,26,1.57,6.15,242.67,1.53,6.15,245.64,1.6,22.05,0.49,1.7,22.05,0.46,1.70192,22.55904,9.40E-04,1.75976,22.55904,0.00167
S_AUH_A2,S_AUH,south,686,Western European broadleaf forests,406.0299988,12.7596479,48.60586598,R1A,R1A,arable land,2022,restored,0,dry,mowing,26,1.52,15.27,204.19,1.65,15.27,223.81,1.62,35.81,0.36,1.75,35.81,0.37,1.60243,17.28157,0.00298,1.80389,17.28157,0.00114
S_AUH_A3,S_AUH,south,686,Western European broadleaf forests,406.0299988,12.7596479,48.60586598,R1A,R1A,arable land,2022,restored,0,dry,mowing,26,1.6,25.06,220.99,1.72,25.06,216.28,1.6,12.58,0.3,1.7,12.58,0.35,1.62991,13.63555,0.00192,1.87236,13.63555,0.00153
S_AUH_A4,S_AUH,south,686,Western European broadleaf forests,406.0299988,12.7596479,48.60586598,R1A,R1A,arable land,2022,restored,0,dry,mowing,26,1.51,15.27,213.38,1.67,15.27,222.4,1.59,45.24,0.38,1.91,45.24,0.36,1.77466,13.63555,0.00242,1.77422,13.63555,0.0013
S_AUL_A1,S_AUL,south,686,Western European broadleaf forests,381.8800049,12.21921022,48.57198665,R22,R22,arable land,2022,restored,0,fresh,mowing,NA,1.51,9.26,220.73,1.53,9.26,239.03,1.4,21.03,0.45,1.72,21.03,0.45,1.72512,64.75412,0.00241,1.85166,64.75412,0.00178
S_AUL_A2,S_AUL,south,686,Western European broadleaf forests,381.8800049,12.21921022,48.57198665,R,R22,arable land,2022,restored,0,fresh,mowing,NA,1.48,7.35,221.09,1.56,7.35,237.98,1.56,21.03,0.52,1.74,21.03,0.46,1.71649,44.95166,0.00291,1.92537,44.95166,0.00253
S_AUL_A3,S_AUL,south,686,Western European broadleaf forests,381.8800049,12.21921022,48.57198665,R22,R22,arable land,2022,restored,0,fresh,mowing,NA,1.5,9.26,237.04,1.59,9.26,243.92,1.56,21.03,0.5,1.55,21.03,0.47,1.56473,22.5241,0.00167,1.67204,22.5241,0.0014
S_AUL_A4,S_AUL,south,686,Western European broadleaf forests,381.8800049,12.21921022,48.57198665,R22,R22,arable land,2022,restored,0,fresh,mowing,NA,1.47,9.34,220.73,1.63,9.34,235.36,1.23,21.03,0.45,1.64,21.03,0.43,1.58319,75.99916,0.00202,1.76833,75.99916,0.0016
S_BUC_A1,S_BUC,south,686,Western European broadleaf forests,384.2099915,12.91594009,48.25495346,R22,R22,arable land,2022,restored,0,dry,mowing,8,1.67,8.4,246.9,1.61,8.4,240.86,1.52,22.38,0.33,1.84,22.38,0.38,1.61692,63.42491,7.40E-04,1.8431,63.42491,0.00093
S_BUC_A2,S_BUC,south,686,Western European broadleaf forests,384.2099915,12.91594009,48.25495346,R22,R22,arable land,2022,restored,0,dry,mowing,8,1.68,6.15,270.59,1.58,6.15,252.96,1.5,21.03,0.43,1.77,21.03,0.38,1.78129,44.01226,5.90E-04,1.8262,44.01226,0.00107
S_BUC_A3,S_BUC,south,686,Western European broadleaf forests,384.2099915,12.91594009,48.25495346,R22,R22,arable land,2022,restored,0,dry,mowing,8,1.75,6.15,268.66,1.6,6.15,248.45,1.38,12.39,0.44,1.75,12.39,0.41,2.18733,22.55904,9.00E-04,1.95294,22.55904,0.0011
S_BUC_A4,S_BUC,south,686,Western European broadleaf forests,384.2099915,12.91594009,48.25495346,R22,R22,arable land,2022,restored,0,dry,mowing,8,1.55,11.16,268.87,1.6,11.16,248.98,1.68,11.04,0.49,1.64,11.04,0.42,1.88829,36.83649,7.50E-04,1.92016,36.83649,0.00128
S_DIE_A1,S_DIE,south,686,Western European broadleaf forests,471.5100098,11.68287532,48.27532086,R,R,NA,2022,negative,1,dry,mowing,NA,1.32,7.83,277,1.5,7.83,253.78,1.33,22.63,0.72,1.77,22.63,0.51,1.72319,27.84609,6.50E-04,1.88827,27.84609,9.50E-04
S_DIE_A2,S_DIE,south,686,Western European broadleaf forests,471.5100098,11.68287532,48.27532086,R,R,NA,2022,negative,1,dry,mowing,NA,1.4,7.83,266.44,1.47,7.83,250.22,1.23,23.74,0.64,1.86,23.74,0.53,1.68919,27.84609,6.40E-04,1.86544,27.84609,9.80E-04
S_DIE_A3,S_DIE,south,686,Western European broadleaf forests,471.5100098,11.68287532,48.27532086,R,R,NA,2022,negative,1,dry,mowing,NA,1.44,4.01,260.89,1.38,4.01,247.3,1.3,23.74,0.63,1.71,23.74,0.55,1.69472,27.84609,5.50E-04,1.94599,27.84609,0.00106
S_DIE_A4,S_DIE,south,686,Western European broadleaf forests,471.5100098,11.68287532,48.27532086,R22,R,NA,2022,negative,1,dry,mowing,NA,1.31,4.01,271.3,1.35,4.01,255.95,1.2,22.63,0.65,1.93,22.63,0.47,1.57192,27.84609,6.30E-04,1.88353,27.84609,8.40E-04
S_ECH_A1,S_ECH,south,686,Western European broadleaf forests,472.7999878,11.64420748,48.27851352,R1A,R1A,arable land,2022,restored,0,dry,mowing,10,1.52,17.46,222.94,1.62,17.46,217.73,1.53,80.84,0.34,1.78,80.84,0.36,1.62541,23.94923,0.00171,1.81424,23.94923,0.00122
S_ECH_A2,S_ECH,south,686,Western European broadleaf forests,472.7999878,11.64420748,48.27851352,R1A,R1A,arable land,2022,restored,0,dry,mowing,10,1.44,12.08,217.91,1.58,12.08,210.91,1.41,43.13,0.35,1.8,43.13,0.37,1.61764,23.94923,0.00174,1.73354,23.94923,0.00135
S_ECH_A3,S_ECH,south,686,Western European broadleaf forests,472.7999878,11.64420748,48.27851352,R,R1A,arable land,2022,restored,0,dry,mowing,10,1.43,7.08,209.94,1.66,7.08,222.17,1.45,27.49,0.39,1.7,27.49,0.37,1.69363,13.74978,0.00168,1.80907,13.74978,0.00122
S_ECH_A4,S_ECH,south,686,Western European broadleaf forests,472.7999878,11.64420748,48.27851352,R1A,R1A,arable land,2022,restored,0,dry,mowing,10,1.42,13.61,209.93,1.59,13.61,211.87,1.4,26.25,0.36,1.63,26.25,0.35,1.55182,17.28157,0.00195,1.71385,17.28157,0.00119
S_EIT_A1,S_EIT,south,686,Western European broadleaf forests,358.1000061,12.33237085,48.8117411,R22,R,NA,2023,positive,NA,fresh,mowing,NA,1.38,5.48,252.3,1.42,5.48,251.77,1.48,43.36,0.52,2.18,43.36,0.36,1.45894,12.79538,0.00108,1.71127,12.79538,8.60E-04
S_EIT_A2,S_EIT,south,686,Western European broadleaf forests,358.1000061,12.33237085,48.8117411,R,R,NA,2023,positive,NA,fresh,mowing,NA,1.29,5.48,261,1.42,5.48,257.94,1.8,43.36,0.46,2.24,43.36,0.36,1.47265,12.79538,0.00122,1.71499,12.79538,7.20E-04
S_EIT_A3,S_EIT,south,686,Western European broadleaf forests,358.1000061,12.33237085,48.8117411,R,R,NA,2023,positive,NA,fresh,mowing,NA,1.32,5.19,252.66,1.44,5.19,261.32,1.57,43.36,0.43,2.13,43.36,0.37,1.64139,44.01226,0.0013,1.8548,44.01226,0.00105
S_EIT_A4,S_EIT,south,686,Western European broadleaf forests,358.1000061,12.33237085,48.8117411,R,R,NA,2023,positive,NA,fresh,mowing,NA,1.36,5.2,260.05,1.49,5.2,263.87,2.04,43.36,0.49,2.11,43.36,0.35,1.59725,44.01226,0.00121,1.87934,44.01226,9.60E-04
S_FCH_A1,S_FCH,south,686,Western European broadleaf forests,310.3900146,12.99798414,48.7778517,R22,R22,grassland,2022,restored,0,fresh,mowing,23,1.49,13.22,241.9,1.59,13.22,238.47,1.69,42.95,0.44,1.69,42.95,0.51,1.5395,112.4266,0.00128,1.86111,112.4266,0.00156
S_FCH_A2,S_FCH,south,686,Western European broadleaf forests,310.3900146,12.99798414,48.7778517,R,R22,grassland,2022,restored,0,fresh,mowing,23,1.28,6.27,212.61,1.54,6.27,233.54,2.53,46.43,0.38,2.15,46.43,0.41,1.36867,75.6585,0.00199,1.74571,75.6585,0.00189
S_FCH_A3,S_FCH,south,686,Western European broadleaf forests,310.3900146,12.99798414,48.7778517,R22,R22,grassland,2022,restored,0,fresh,mowing,23,1.46,5.62,232.07,1.63,5.62,237.79,1.34,21.03,0.55,1.61,21.03,0.45,1.35561,17.28157,0.00101,1.70066,17.28157,0.00111
S_FCH_A4,S_FCH,south,686,Western European broadleaf forests,310.3900146,12.99798414,48.7778517,R22,R22,grassland,2022,restored,0,fresh,mowing,23,1.52,9.7,234.77,1.62,9.7,237.09,1.64,27.49,0.5,1.77,27.49,0.43,1.51185,16.62998,0.00158,1.62645,16.62998,0.00104
S_FHZ_A1,S_FHZ,south,686,Western European broadleaf forests,458.3099976,11.62566181,48.33018411,R37,R35,arable land,2022,restored,0,moist,mowing,17,1.86,25.97,219.72,1.76,25.97,216.53,1.58,84.69,0.41,1.97,84.69,0.47,1.3482,5.19413,0.00112,1.40377,5.19413,0.00107
S_FHZ_A2,S_FHZ,south,686,Western European broadleaf forests,458.3099976,11.62566181,48.33018411,R37,R35,arable land,2022,restored,0,moist,mowing,17,1.63,24.59,205.68,1.72,24.59,216.42,1.69,84.69,0.56,1.89,84.69,0.51,1.18617,7.21597,0.001,1.43909,7.21597,0.00114
S_FHZ_A3,S_FHZ,south,686,Western European broadleaf forests,458.3099976,11.62566181,48.33018411,R35,R35,arable land,2022,restored,0,moist,mowing,17,1.79,418.13,208.49,2.4,418.13,196.17,1.57,44.47,0.71,1.86,44.47,0.66,1.55968,14.10953,2.40E-04,1.62247,14.10953,7.80E-04
S_FHZ_A4,S_FHZ,south,686,Western European broadleaf forests,458.3099976,11.62566181,48.33018411,R35,R35,arable land,2022,restored,0,moist,mowing,17,1.38,29.03,207.05,1.72,29.03,223.76,1.92,84.69,0.6,1.94,84.69,0.51,1.21491,17.73792,8.80E-04,1.63109,17.73792,0.00101
S_GIG_A1,S_GIG,south,686,Western European broadleaf forests,450.6499939,11.67758768,48.36299592,R22,R,grassland,2022,restored,0,fresh,mowing,16,1.4,8.19,274.54,1.65,8.19,257.56,1.1,5.97,0.65,1.39,5.97,0.62,1.50661,22.80557,5.30E-04,1.83302,22.80557,0.00234
S_GIG_A2,S_GIG,south,686,Western European broadleaf forests,450.6499939,11.67758768,48.36299592,R,R,grassland,2022,restored,0,fresh,mowing,16,1.62,7.42,238.44,1.54,7.42,235.78,1.59,23.58,0.6,1.88,23.58,0.42,1.49616,23.38229,0.0016,1.86315,23.38229,0.001
