id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16,start.rest,rest.meth,obs.year,site.type,hydrology,mngm.type,lui,c.n.B10,c.n,ph.value,clay.perc.B10,clay.perc.B30,silt.perc.B10,silt.perc.B30,sand.perc.B10,sand.perc.B30,clay.perc,silt.perc,sand.perc,rest.meth.type,rest.age,fdis.abu.sla,fric.abu.sla,cwm.abu.sla,fdis.pres.sla,fric.pres.sla,cwm.pres.sla,fdis.abu.height,fric.abu.height,cwm.abu.height,fdis.pres.height,fric.pres.height,cwm.pres.height,fdis.abu.seedmass,fric.abu.seedmass,cwm.abu.seedmass,fdis.pres.seedmass,fric.pres.seedmass,cwm.pres.seedmass
N_NLG_A2,N_NLG,north,664,European Atlantic mixed forests,12.98999977,11.09491762,53.07630186,Qb,R35,2014,res,2023,restored,moist,mowing,1.281045752,10.42376255,11.00210976,5.125,4,4,65,65,31,31,4,65,31,res,9,2.17,23.67,189.11,1.75,23.67,242.81,1.45,6.25,1.02,1.51,6.25,0.69,1.76603,13.60384,4.50E-04,1.68472,13.60384,7.20E-04
N_NLG_A3,N_NLG,north,664,European Atlantic mixed forests,12.98999977,11.09491762,53.07630186,R35,R35,2014,res,2023,restored,moist,mowing,1.281045752,10.42376255,11.00210976,5.125,4,4,65,65,31,31,4,65,31,res,9,1.45,4.55,302.66,1.3,4.55,259.53,1.31,10.85,0.58,1.47,10.85,0.54,1.66638,11.37137,6.90E-04,1.82809,11.37137,0.00105
N_NLG_A4,N_NLG,north,664,European Atlantic mixed forests,12.98999977,11.09491762,53.07630186,R35,R35,2014,res,2023,restored,moist,mowing,1.281045752,10.42376255,11.00210976,5.125,4,4,65,65,31,31,4,65,31,res,9,1.45,3.52,303.78,1.31,3.52,262.74,1.27,10.85,0.59,1.56,10.85,0.52,1.63026,11.37137,6.70E-04,1.91325,11.37137,0.00112
N_OCH_A1,N_OCH,north,664,European Atlantic mixed forests,29.65999985,10.37203967,53.27486287,R,R,2018,dih,2023,restored,dry,mowing,0.640522876,27.83474513,210.240902,5.01,11,11,25,25,64,64,11,25,64,dih,5,1.82,11.19,197.35,1.75,11.19,230.47,2.05,76.13,0.33,2.66,76.13,0.26,1.84835,50.51649,2.00E-04,2.13419,50.51649,3.30E-04
N_OCH_A2,N_OCH,north,664,European Atlantic mixed forests,29.65999985,10.37203967,53.27486287,R1P,R,2018,dih,2023,restored,dry,mowing,0.640522876,27.83474513,210.240902,5.01,11,11,25,25,64,64,11,25,64,dih,5,1.47,5.58,252.83,1.56,5.58,245.33,2.7,51.61,0.42,2.54,51.61,0.23,1.61238,12.65348,7.80E-04,1.65981,12.65348,2.40E-04
N_OCH_A3,N_OCH,north,664,European Atlantic mixed forests,29.65999985,10.37203967,53.27486287,R,R,2018,dih,2023,restored,dry,mowing,0.640522876,27.83474513,210.240902,5.01,11,11,25,25,64,64,11,25,64,dih,5,1.61,7.49,238.91,1.62,7.49,270.42,1.69,51.61,0.54,2.39,51.61,0.31,1.79213,87.15851,4.50E-04,1.94967,87.15851,3.30E-04
N_OCH_A4,N_OCH,north,664,European Atlantic mixed forests,29.65999985,10.37203967,53.27486287,R,R,2018,dih,2023,restored,dry,mowing,0.640522876,27.83474513,210.240902,5.01,11,11,25,25,64,64,11,25,64,dih,5,1.05,4.83,268.69,1.57,4.83,245.07,1.27,51.61,0.68,2.47,51.61,0.33,1.23261,23.3207,7.90E-04,2.41194,23.3207,4.80E-04
N_OLE_A1,N_OLE,north,664,European Atlantic mixed forests,13.63000011,10.25770936,53.29191269,R,R,NA,NA,2023,negative,fresh,mowing,1.281045752,9.153328241,9.576940074,5.685,11,11,25,25,64,64,11,25,64,negative,NA,1.36,3.52,314.78,1.44,3.52,276.82,1.48,7.28,0.55,1.75,7.28,0.39,1.49425,5.61841,5.30E-04,1.80521,5.61841,0.00141
N_OLE_A2,N_OLE,north,664,European Atlantic mixed forests,13.63000011,10.25770936,53.29191269,R,R,NA,NA,2023,negative,fresh,mowing,1.281045752,9.153328241,9.576940074,5.685,11,11,25,25,64,64,11,25,64,negative,NA,1.42,3.52,290.55,1.39,3.52,274.91,1.93,7.28,0.42,1.68,7.28,0.4,1.74893,5.61841,8.00E-04,1.85659,5.61841,0.0013
N_OLE_A3,N_OLE,north,664,European Atlantic mixed forests,13.63000011,10.25770936,53.29191269,R,R,NA,NA,2023,negative,fresh,mowing,1.281045752,9.153328241,9.576940074,5.685,11,11,25,25,64,64,11,25,64,negative,NA,1.39,3.52,305.97,1.4,3.52,273.52,1.85,7.84,0.47,1.63,7.84,0.48,1.59161,21.50322,6.00E-04,2.31332,21.50322,0.00141
N_OLE_A4,N_OLE,north,664,European Atlantic mixed forests,13.63000011,10.25770936,53.29191269,R,R,NA,NA,2023,negative,fresh,mowing,1.281045752,9.153328241,9.576940074,5.685,11,11,25,25,64,64,11,25,64,negative,NA,1.29,3.52,317.34,1.41,3.52,276.8,1.72,7.28,0.51,1.59,7.28,0.43,1.35006,8.19959,4.80E-04,2.15785,8.19959,0.001
N_PAN_A1,N_PAN,north,647,Baltic mixed forests,16.34000015,10.63384914,53.6617434,R22,R22,2018,res,2023,restored,fresh,grazing,0.575213103,36.77313677,48.28280704,4.93,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,res,5,1.52,7.13,219.69,1.62,7.13,247.25,1.57,4.32,0.41,1.48,4.32,0.42,1.30653,26.46314,0.00116,1.77147,26.46314,9.70E-04
N_PAN_A2,N_PAN,north,647,Baltic mixed forests,16.34000015,10.63384914,53.6617434,R,R22,2018,res,2023,restored,fresh,grazing,0.575213103,36.77313677,48.28280704,4.93,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,res,5,1.39,5.25,257.23,1.54,5.25,247.08,1.66,8.64,0.43,1.56,8.64,0.46,1.26067,55.2332,9.50E-04,1.75299,55.2332,0.00134
N_PAN_A3,N_PAN,north,647,Baltic mixed forests,16.34000015,10.63384914,53.6617434,R22,R22,2018,res,2023,restored,fresh,grazing,0.575213103,36.77313677,48.28280704,4.93,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,res,5,1.58,5.25,229.84,1.53,5.25,239.05,1.47,8.64,0.42,1.48,8.64,0.46,1.59619,21.97808,0.00158,1.71155,21.97808,0.00113
N_PAN_A4,N_PAN,north,647,Baltic mixed forests,16.34000015,10.63384914,53.6617434,R22,R22,2018,res,2023,restored,fresh,grazing,0.575213103,36.77313677,48.28280704,4.93,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,res,5,1.61,11.88,229.58,1.66,11.88,239.94,1.6,8.64,0.4,1.53,8.64,0.48,1.40504,16.21499,0.00136,1.68285,16.21499,0.00132
N_PEV_A1,N_PEV,north,664,European Atlantic mixed forests,16.52000046,11.46833565,53.06540809,R22,R22,2019,dih,2022,restored,dry,both,NA,24.37574316,477.5227717,4.08,11,11,25,25,64,64,11,25,64,dih,3,1.71,8.99,292.87,1.61,8.99,244.92,1.19,10.97,0.43,1.72,10.97,0.41,2.22425,67.08361,2.40E-04,2.0608,67.08361,6.30E-04
N_PEV_A2,N_PEV,north,664,European Atlantic mixed forests,16.52000046,11.46833565,53.06540809,R22,R22,2019,dih,2022,restored,dry,both,NA,24.37574316,477.5227717,4.08,11,11,25,25,64,64,11,25,64,dih,3,1.73,8.74,296.07,1.68,8.74,233.38,1.16,14.2,0.45,1.81,14.2,0.36,1.61361,36.6547,1.50E-04,2.01256,36.6547,6.80E-04
N_PEV_A3,N_PEV,north,664,European Atlantic mixed forests,16.52000046,11.46833565,53.06540809,R22,R22,2019,dih,2022,restored,dry,both,NA,24.37574316,477.5227717,4.08,11,11,25,25,64,64,11,25,64,dih,3,2.03,41.55,236.25,1.98,41.55,215.37,1.58,64.84,0.38,1.77,64.84,0.46,2.21127,178.78523,0.00108,2.12427,178.78523,0.00125
N_PEV_A4,N_PEV,north,664,European Atlantic mixed forests,16.52000046,11.46833565,53.06540809,R22,R22,2019,dih,2022,restored,dry,both,NA,24.37574316,477.5227717,4.08,11,11,25,25,64,64,11,25,64,dih,3,1.72,9.72,243.68,1.64,9.72,226.96,1.31,7.51,0.56,1.5,7.51,0.48,1.89294,36.6547,5.60E-04,2.22514,36.6547,0.00109
N_PFE_A1,N_PFE,north,664,European Atlantic mixed forests,11.53999996,10.24418938,53.30522848,R35,R,NA,mga,2023,restored,moist,mowing,0.640522876,10.24252763,11.19211996,5.37,11,11,25,25,64,64,11,25,64,mga,NA,3.05,44.84,197.97,2.33,44.84,230.77,2.13,25.14,0.58,1.91,25.14,0.4,1.46997,7.51591,9.00E-04,1.56903,7.51591,9.40E-04
N_PFE_A2,N_PFE,north,664,European Atlantic mixed forests,11.53999996,10.24418938,53.30522848,R,R,NA,mga,2023,restored,moist,mowing,0.640522876,10.24252763,11.19211996,5.37,11,11,25,25,64,64,11,25,64,mga,NA,1.34,44.84,264.64,2.42,44.84,235.41,1.15,9.36,0.47,1.63,9.36,0.45,1.40855,9.49177,0.00161,1.65544,9.49177,8.40E-04
N_PFE_A3,N_PFE,north,664,European Atlantic mixed forests,11.53999996,10.24418938,53.30522848,R,R,NA,mga,2023,restored,moist,mowing,0.640522876,10.24252763,11.19211996,5.37,11,11,25,25,64,64,11,25,64,mga,NA,1.19,44.84,254.58,2.31,44.84,228.06,1.1,9.36,0.47,1.58,9.36,0.49,1.26484,7.51591,0.00182,1.48347,7.51591,8.90E-04
N_PFE_A4,N_PFE,north,664,European Atlantic mixed forests,11.53999996,10.24418938,53.30522848,R,R,NA,mga,2023,restored,moist,mowing,0.640522876,10.24252763,11.19211996,5.37,11,11,25,25,64,64,11,25,64,mga,NA,1.47,44.84,263.71,2.14,44.84,250.18,1.32,9.36,0.5,1.63,9.36,0.45,1.80331,14.3608,0.00111,1.81597,14.3608,9.90E-04
N_RAD_A1,N_RAD,north,664,European Atlantic mixed forests,5.960000038,10.26511988,53.32796833,R,R,NA,NA,2022,negative,moist,mowing,1.281045752,17.59450172,21.34354716,5.09,4,11,30,25,66,64,7.5,27.5,65,negative,NA,1.97,35.03,235.55,2,35.03,229.81,1.66,6.45,0.39,1.5,6.45,0.49,1.55751,32.40217,9.90E-04,1.84305,32.40217,0.00158
N_RAD_A2,N_RAD,north,664,European Atlantic mixed forests,5.960000038,10.26511988,53.32796833,Q53,R,NA,NA,2022,negative,moist,mowing,1.281045752,17.59450172,21.34354716,5.09,4,11,30,25,66,64,7.5,27.5,65,negative,NA,1.48,12.72,149.63,1.71,12.72,252.26,1.18,5.97,0.84,1.46,5.97,0.47,1.08207,8.19959,7.90E-04,1.68062,8.19959,0.00093
N_RAD_A3,N_RAD,north,664,European Atlantic mixed forests,5.960000038,10.26511988,53.32796833,R,R,NA,NA,2022,negative,moist,mowing,1.281045752,17.59450172,21.34354716,5.09,4,11,30,25,66,64,7.5,27.5,65,negative,NA,1.27,12.72,305.37,1.63,12.72,254.69,1.91,10.57,0.42,1.59,10.57,0.48,1.32428,126.91685,4.70E-04,1.99661,126.91685,0.00147
N_RAD_A4,N_RAD,north,664,European Atlantic mixed forests,5.960000038,10.26511988,53.32796833,R,R,NA,NA,2022,negative,moist,mowing,1.281045752,17.59450172,21.34354716,5.09,4,11,30,25,66,64,7.5,27.5,65,negative,NA,1.25,23.67,292.68,1.87,23.67,243.58,1.74,25.14,0.33,1.74,25.14,0.41,1.47822,104.88309,7.10E-04,2.28038,104.88309,0.0018
N_RET_A1,N_RET,north,664,European Atlantic mixed forests,6.5,10.26463881,53.32578714,R22,R22,2019,mga,2022,restored,moist,mowing,0.640522876,28.73806999,Inf,4.88,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,mga,3,1.78,5.05,277.25,1.49,5.05,247.9,1.5,7.9,0.49,1.9,7.9,0.32,2.53844,40.46112,0.00151,2.30768,40.46112,0.00173
N_RET_A2,N_RET,north,664,European Atlantic mixed forests,6.5,10.26463881,53.32578714,R22,R22,2019,mga,2022,restored,moist,mowing,0.640522876,28.73806999,Inf,4.88,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,mga,3,1.54,21.26,213.36,1.76,21.26,229.03,1.21,9.36,0.42,1.55,9.36,0.46,1.72661,33.5773,0.00361,1.85305,33.5773,8.80E-04
N_RET_A3,N_RET,north,664,European Atlantic mixed forests,6.5,10.26463881,53.32578714,R,R22,2019,mga,2022,restored,moist,mowing,0.640522876,28.73806999,Inf,4.88,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,mga,3,1.47,5.09,257.12,1.53,5.09,260.59,1.61,21,0.48,1.83,21,0.42,1.74849,32.40217,0.00126,1.99262,32.40217,0.00139
N_RET_A4,N_RET,north,664,European Atlantic mixed forests,6.5,10.26463881,53.32578714,R22,R22,2019,mga,2022,restored,moist,mowing,0.640522876,28.73806999,Inf,4.88,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,mga,3,1.96,5.05,234.92,1.77,5.05,247.24,1.36,4.16,0.47,1.52,4.16,0.38,2.07932,87.15851,0.00196,2.70587,87.15851,0.00124
N_SCH_A1,N_SCH,north,664,European Atlantic mixed forests,16.27000046,11.42651666,53.03730674,R,R,NA,NA,2022,positive,moist,mowing,1.281045752,19.75186104,21.34991896,4.45,4,4,30,30,66,66,4,30,66,positive,NA,1.53,11.34,263.34,1.5,11.34,248.42,1.44,11.36,0.45,1.76,11.36,0.38,2.01397,207.1112,4.10E-04,1.88564,207.1112,8.60E-04
N_SCH_A2,N_SCH,north,664,European Atlantic mixed forests,16.27000046,11.42651666,53.03730674,R,R,NA,NA,2022,positive,moist,mowing,1.281045752,19.75186104,21.34991896,4.45,4,4,30,30,66,66,4,30,66,positive,NA,1.24,11.34,261.25,1.57,11.34,242.05,1.53,13.93,0.35,1.68,13.93,0.41,1.63723,22.45489,2.50E-04,1.58735,22.45489,5.90E-04
N_SCH_A3,N_SCH,north,664,European Atlantic mixed forests,16.27000046,11.42651666,53.03730674,R,R,NA,NA,2022,positive,moist,mowing,1.281045752,19.75186104,21.34991896,4.45,4,4,30,30,66,66,4,30,66,positive,NA,1.31,10.79,249.05,1.62,10.79,240.47,1.54,48.14,0.33,1.87,48.14,0.34,1.51781,207.1112,4.50E-04,1.96594,207.1112,9.40E-04
N_SCH_A4,N_SCH,north,664,European Atlantic mixed forests,16.27000046,11.42651666,53.03730674,R,R,NA,NA,2022,positive,moist,mowing,1.281045752,19.75186104,21.34991896,4.45,4,4,30,30,66,66,4,30,66,positive,NA,1.35,12.07,257.41,1.58,12.07,244.22,1.61,79.1,0.28,1.89,79.1,0.38,1.82233,217.92591,3.70E-04,1.98163,217.92591,9.10E-04
N_SMG_A1,N_SMG,north,664,European Atlantic mixed forests,53.02999878,10.55267673,52.53846878,R,R,NA,NA,2022,negative,fresh,mowing,1.281045752,39.7260274,41.29158513,4.59,4,4,30,30,66,66,4,30,66,negative,NA,1.44,10.69,275.33,1.84,10.69,294.45,1.11,5.92,0.7,1.49,5.92,0.58,2.03223,12.37983,6.50E-04,2.03813,12.37983,0.00113
N_SMG_A2,N_SMG,north,664,European Atlantic mixed forests,53.02999878,10.55267673,52.53846878,R,R,NA,NA,2022,negative,fresh,mowing,1.281045752,39.7260274,41.29158513,4.59,4,4,30,30,66,66,4,30,66,negative,NA,1.22,11.98,255.89,1.72,11.98,290.67,1.12,5.92,0.7,1.49,5.92,0.53,1.82782,8.19959,9.60E-04,1.7978,8.19959,0.00137
N_SMG_A3,N_SMG,north,664,European Atlantic mixed forests,53.02999878,10.55267673,52.53846878,R,R,NA,NA,2022,negative,fresh,mowing,1.281045752,39.7260274,41.29158513,4.59,4,4,30,30,66,66,4,30,66,negative,NA,1.27,3.52,300.87,1.41,3.52,268.08,1.03,9.41,0.66,1.64,9.41,0.5,1.30523,10.23897,3.00E-04,2.02966,10.23897,9.40E-04
N_SMG_A4,N_SMG,north,664,European Atlantic mixed forests,53.02999878,10.55267673,52.53846878,R,R,NA,NA,2022,negative,fresh,mowing,1.281045752,39.7260274,41.29158513,4.59,4,4,30,30,66,66,4,30,66,negative,NA,1.41,3.52,303.73,1.46,3.52,265.5,1.03,8.81,0.67,1.75,8.81,0.48,1.15736,8.19959,3.80E-04,1.89489,8.19959,8.60E-04
N_STA_A1,N_STA,north,664,European Atlantic mixed forests,9.430000305,10.95623026,53.23560299,R21,R22,2006,cus,2023,restored,fresh,mowing,1.281045752,11.94199504,11.20552508,4.76,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,cus,17,1.48,8.41,209.41,1.9,8.41,233.18,1.25,7.93,0.41,1.89,7.93,0.35,1.56237,14.57685,0.00343,1.9524,14.57685,7.20E-04
N_STA_A2,N_STA,north,664,European Atlantic mixed forests,9.430000305,10.95623026,53.23560299,R22,R22,2006,cus,2023,restored,fresh,mowing,1.281045752,11.94199504,11.20552508,4.76,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,cus,17,1.21,5.75,191.75,1.51,5.75,251.7,1.31,6.42,0.48,1.71,6.42,0.37,1.41644,199.34179,0.00348,2.73058,199.34179,0.00178
N_STA_A3,N_STA,north,664,European Atlantic mixed forests,9.430000305,10.95623026,53.23560299,R22,R22,2006,cus,2023,restored,fresh,mowing,1.281045752,11.94199504,11.20552508,4.76,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,cus,17,1.1,4.65,191.13,1.63,4.65,243.25,1.18,6.23,0.47,1.85,6.23,0.33,1.23585,11.18976,0.00486,2.1509,11.18976,0.0012
N_STA_A4,N_STA,north,664,European Atlantic mixed forests,9.430000305,10.95623026,53.23560299,R,R22,2006,cus,2023,restored,fresh,mowing,1.281045752,11.94199504,11.20552508,4.76,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,cus,17,1.31,7.06,193.95,1.53,7.06,236.55,1.33,7.93,0.51,1.75,7.93,0.41,1.4981,199.34179,0.0035,2.60069,199.34179,0.00242
N_STE_A1,N_STE,north,664,European Atlantic mixed forests,4.570000172,9.644420627,54.37676893,R,R,NA,NA,2022,positive,moist,both,2.893105656,21.22986823,21.69773666,5.175,4,4,30,30,66,66,4,30,66,positive,NA,2.17,44.84,235.34,2.03,44.84,245.49,1.33,10.85,0.44,1.58,10.85,0.5,2.36935,63.98411,6.70E-04,1.88838,63.98411,7.10E-04
N_STE_A2,N_STE,north,664,European Atlantic mixed forests,4.570000172,9.644420627,54.37676893,R,R,NA,NA,2022,positive,moist,both,2.893105656,21.22986823,21.69773666,5.175,4,4,30,30,66,66,4,30,66,positive,NA,1.87,46.73,250.12,2.13,46.73,247.32,1.43,9.36,0.46,1.56,9.36,0.46,2.16041,16.19162,4.20E-04,1.87643,16.19162,4.90E-04
N_STE_A3,N_STE,north,664,European Atlantic mixed forests,4.570000172,9.644420627,54.37676893,R,R,NA,NA,2022,positive,moist,both,2.893105656,21.22986823,21.69773666,5.175,4,4,30,30,66,66,4,30,66,positive,NA,1.5,44.84,282.9,1.71,44.84,257.44,1.31,19.35,0.56,1.54,19.35,0.48,1.93809,59.03209,4.50E-04,2.08943,59.03209,8.30E-04
N_STE_A4,N_STE,north,664,European Atlantic mixed forests,4.570000172,9.644420627,54.37676893,R,R,NA,NA,2022,positive,moist,both,2.893105656,21.22986823,21.69773666,5.175,4,4,30,30,66,66,4,30,66,positive,NA,2.3,44.84,241.18,2.29,44.84,242.51,1.43,16.7,0.51,1.66,16.7,0.45,2.37807,32.40217,6.40E-04,1.92196,32.40217,9.00E-04
N_TAN_A1,N_TAN,north,664,European Atlantic mixed forests,33.97999954,10.88157921,53.18174904,R,R,2020,mga,2023,restored,fresh,grazing,1.664470034,11.8154812,13.93881265,4.845,4,4,30,30,66,66,4,30,66,mga,3,1.65,42.15,250.14,1.9,42.15,233.29,1.7,16.7,0.41,1.71,16.7,0.41,1.62645,32.40217,0.00121,1.93196,32.40217,0.0014
N_TAN_A2,N_TAN,north,664,European Atlantic mixed forests,33.97999954,10.88157921,53.18174904,R,R,2020,mga,2023,restored,fresh,grazing,1.664470034,11.8154812,13.93881265,4.845,4,4,30,30,66,66,4,30,66,mga,3,1.26,22.25,251.93,1.91,22.25,232.25,1.3,16.7,0.55,1.65,16.7,0.47,1.63469,11.37137,0.00131,1.69656,11.37137,0.00119
N_TAN_A3,N_TAN,north,664,European Atlantic mixed forests,33.97999954,10.88157921,53.18174904,R35,R,2020,mga,2023,restored,fresh,grazing,1.664470034,11.8154812,13.93881265,4.845,4,4,30,30,66,66,4,30,66,mga,3,1.75,42.15,215.61,2.27,42.15,220.76,1.42,16.7,0.57,1.94,16.7,0.49,1.95858,26.0206,9.70E-04,1.86194,26.0206,0.0012
N_TAN_A4,N_TAN,north,664,European Atlantic mixed forests,33.97999954,10.88157921,53.18174904,R,R,2020,mga,2023,restored,fresh,grazing,1.664470034,11.8154812,13.93881265,4.845,4,4,30,30,66,66,4,30,66,mga,3,1.86,33.13,259.26,1.87,33.13,250.52,1.66,16.7,0.54,1.87,16.7,0.44,1.70793,32.40217,0.00109,1.65557,32.40217,0.00134
N_TAS_A1,N_TAS,north,664,European Atlantic mixed forests,55.84000015,10.8822017,53.14036873,R21,R21,2017,cus,2023,restored,fresh,grazing,0.404545479,33.73263539,28.53702521,5.455,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,cus,6,1.36,4.08,242.54,1.48,4.08,257.76,1.33,8.23,0.5,1.96,8.23,0.35,1.35277,9.57712,0.002,1.8437,9.57712,7.30E-04
N_TAS_A2,N_TAS,north,664,European Atlantic mixed forests,55.84000015,10.8822017,53.14036873,R21,R21,2017,cus,2023,restored,fresh,grazing,0.404545479,33.73263539,28.53702521,5.455,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,cus,6,1.59,4.08,223.84,1.45,4.08,252.96,1.18,8.23,0.45,1.84,8.23,0.37,1.39598,9.57712,0.00357,1.76743,9.57712,8.30E-04
N_TAS_A3,N_TAS,north,664,European Atlantic mixed forests,55.84000015,10.8822017,53.14036873,R21,R21,2017,cus,2023,restored,fresh,grazing,0.404545479,33.73263539,28.53702521,5.455,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,cus,6,1.35,3.92,234.89,1.41,3.92,245.7,1.38,12.81,0.54,2.29,12.81,0.32,1.49914,9.57712,0.00162,1.88807,9.57712,6.30E-04
N_TAS_A4,N_TAS,north,664,European Atlantic mixed forests,55.84000015,10.8822017,53.14036873,R21,R21,2017,cus,2023,restored,fresh,grazing,0.404545479,33.73263539,28.53702521,5.455,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,cus,6,1.47,5.05,233.03,1.51,5.05,258.78,1.39,20.36,0.54,2.2,20.36,0.39,1.74559,14.57685,0.00177,1.95748,14.57685,4.60E-04
N_TRI_A1,N_TRI,north,664,European Atlantic mixed forests,11.5,11.0939351,53.15897651,R,R22,NA,NA,2023,negative,fresh,mowing,1.281045752,9.1942526,10.56316461,5.4,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,negative,NA,1.19,3.75,237.8,1.33,3.75,255.53,1.43,53.43,0.53,2.61,53.43,0.34,1.65626,8.06864,0.0019,1.77379,8.06864,0.00166
N_TRI_A2,N_TRI,north,664,European Atlantic mixed forests,11.5,11.0939351,53.15897651,R,R22,NA,NA,2023,negative,fresh,mowing,1.281045752,9.1942526,10.56316461,5.4,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,negative,NA,1.22,6.08,220,1.44,6.08,239.18,1.39,53.43,0.41,2.03,53.43,0.33,1.60808,12.85525,0.00367,1.97578,12.85525,0.00152
N_TRI_A3,N_TRI,north,664,European Atlantic mixed forests,11.5,11.0939351,53.15897651,R22,R22,NA,NA,2023,negative,fresh,mowing,1.281045752,9.1942526,10.56316461,5.4,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,negative,NA,1.4,8.95,210.97,1.66,8.95,249.83,1.31,66.92,0.47,2.19,66.92,0.36,1.64153,67.32517,0.00326,2.13152,67.32517,0.00149
N_TRI_A4,N_TRI,north,664,European Atlantic mixed forests,11.5,11.0939351,53.15897651,R22,R22,NA,NA,2023,negative,fresh,mowing,1.281045752,9.1942526,10.56316461,5.4,35,35,22.5,22.5,42.5,42.5,35,22.5,42.5,negative,NA,1.18,8.87,200.54,1.63,8.87,235.74,1.07,6.21,0.44,1.45,6.21,0.47,1.22409,217.92591,0.00512,2.71111,217.92591,0.00339
N_TUT_A1,N_TUT,north,664,European Atlantic mixed forests,78.54000092,9.934592759,53.11325527,R22,R22,2019,mga,2022,restored,dry,grazing,0.769057811,16.13445378,17.08753752,5.015,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,mga,3,1.94,8.74,273.35,1.54,8.74,256.6,1.15,8.79,0.46,1.97,8.79,0.3,1.51099,50.51649,1.60E-04,2.0756,50.51649,4.70E-04
N_TUT_A2,N_TUT,north,664,European Atlantic mixed forests,78.54000092,9.934592759,53.11325527,R22,R22,2019,mga,2022,restored,dry,grazing,0.769057811,16.13445378,17.08753752,5.015,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,mga,3,1.78,8.74,271.18,1.55,8.74,251.46,1.79,76.13,0.58,2.18,76.13,0.32,1.5105,22.05607,2.30E-04,1.88084,22.05607,4.00E-04
N_TUT_A3,N_TUT,north,664,European Atlantic mixed forests,78.54000092,9.934592759,53.11325527,R22,R22,2019,mga,2022,restored,dry,grazing,0.769057811,16.13445378,17.08753752,5.015,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,mga,3,1.49,6.02,277.7,1.46,6.02,255.64,1.46,76.13,0.44,2.08,76.13,0.35,1.76439,282.12479,8.30E-04,2.22347,282.12479,6.10E-04
N_TUT_A4,N_TUT,north,664,European Atlantic mixed forests,78.54000092,9.934592759,53.11325527,R,R22,2019,mga,2022,restored,dry,grazing,0.769057811,16.13445378,17.08753752,5.015,2.5,2.5,5,5,92.5,92.5,2.5,5,92.5,mga,3,1.35,8.74,283.48,1.49,8.74,258.92,1.52,31.7,0.38,2.02,31.7,0.27,1.41721,7.11532,5.10E-04,1.45225,7.11532,4.10E-04
N_UET_A1,N_UET,north,664,European Atlantic mixed forests,17.61000061,9.718224004,53.62918256,R,R,NA,NA,2022,negative,fresh,both,2.914807818,22.63157895,26.02843315,4.375,4,4,30,30,66,66,4,30,66,negative,NA,1.6,25.79,282.17,1.69,25.79,271.7,1.76,11.78,0.43,1.94,11.78,0.34,2.08839,10.23897,9.20E-04,1.98377,10.23897,9.10E-04
N_UET_A2,N_UET,north,664,European Atlantic mixed forests,17.61000061,9.718224004,53.62918256,R,R,NA,NA,2022,negative,fresh,both,2.914807818,22.63157895,26.02843315,4.375,4,4,30,30,66,66,4,30,66,negative,NA,1.6,17.16,243.62,1.62,17.16,275.08,1.64,7.77,0.41,1.79,7.77,0.33,2.26315,40.46112,0.00137,1.97915,40.46112,9.50E-04
N_UET_A3,N_UET,north,664,European Atlantic mixed forests,17.61000061,9.718224004,53.62918256,R,R,NA,NA,2022,negative,fresh,both,2.914807818,22.63157895,26.02843315,4.375,4,4,30,30,66,66,4,30,66,negative,NA,1.3,16.42,273.53,1.5,16.42,268.69,1.69,8.37,0.4,1.94,8.37,0.35,1.67273,44.67935,0.00116,2.08488,44.67935,8.50E-04
N_UET_A4,N_UET,north,664,European Atlantic mixed forests,17.61000061,9.718224004,53.62918256,R,R,NA,NA,2022,negative,fresh,both,2.914807818,22.63157895,26.02843315,4.375,4,4,30,30,66,66,4,30,66,negative,NA,1.36,17.16,263.98,1.56,17.16,268.2,2.13,7.47,0.25,1.7,7.47,0.31,1.64142,10.23897,7.30E-04,1.7979,10.23897,9.00E-04
